ch1,ch2,combined
-5,-5,-10
-6,-6,-12
-7,-7,-14
-6,-6,-12
-5,-5,-10
-4,-4,-8
-3,-3,-6
-1,-1,-2
0,0,0
1,1,2
2,2,4
2,2,4
2,2,4
2,2,4
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
2,2,4
1,1,2
1,1,2
0,0,0
-1,-1,-2
-2,-2,-4
-3,-3,-6
-4,-4,-8
-6,-6,-12
-7,-7,-14
-8,-8,-16
-8,-8,-16
-8,-8,-16
-8,-8,-16
-8,-8,-16
-8,-8,-16
-7,-7,-14
-7,-7,-14
-7,-7,-14
-7,-7,-14
-7,-7,-14
-7,-7,-14
-8,-8,-16
-8,-8,-16
-8,-8,-16
-8,-8,-16
-7,-7,-14
-7,-7,-14
-7,-7,-14
-7,-7,-14
-7,-7,-14
-7,-7,-14
-8,-8,-16
-8,-8,-16
-8,-8,-16
-8,-8,-16
-8,-8,-16
-7,-7,-14
-6,-6,-12
-4,-4,-8
-3,-3,-6
-1,-1,-2
0,0,0
1,1,2
2,2,4
2,2,4
2,2,4
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
2,2,4
2,2,4
2,2,4
2,2,4
2,2,4
0,0,0
-1,-1,-2
-3,-3,-6
-4,-4,-8
-5,-5,-10
-6,-6,-12
-6,-6,-12
-6,-6,-12
-5,-5,-10
-4,-4,-8
-2,-2,-4
-1,-1,-2
1,1,2
2,2,4
2,2,4
2,2,4
2,2,4
2,2,4
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
-1,-1,-2
-3,-3,-6
-4,-4,-8
-5,-5,-10
-7,-7,-14
-8,-8,-16
-9,-9,-18
-9,-9,-18
-9,-9,-18
-8,-8,-16
-7,-7,-14
-5,-5,-10
-4,-4,-8
-2,-2,-4
0,0,0
1,1,2
2,2,4
2,2,4
2,2,4
2,2,4
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
2,2,4
2,2,4
2,2,4
1,1,2
1,1,2
0,0,0
0,0,0
-1,-1,-2
-1,-1,-2
0,0,0
1,1,2
2,2,4
2,2,4
3,3,6
3,3,6
2,2,4
1,1,2
-1,-1,-2
-3,-3,-6
-5,-5,-10
-6,-6,-12
-7,-7,-14
-7,-7,-14
-6,-6,-12
-5,-5,-10
-3,-3,-6
-1,-1,-2
1,1,2
2,2,4
2,2,4
2,2,4
1,1,2
1,1,2
0,0,0
0,0,0
0,0,0
0,0,0
1,1,2
1,1,2
1,1,2
2,2,4
1,1,2
1,1,2
0,0,0
0,0,0
-1,-1,-2
-1,-1,-2
0,0,0
0,0,0
1,1,2
2,2,4
3,3,6
3,3,6
2,2,4
1,1,2
-1,-1,-2
-3,-3,-6
-5,-5,-10
-6,-6,-12
-7,-7,-14
-7,-7,-14
-6,-6,-12
-4,-4,-8
-3,-3,-6
-1,-1,-2
0,0,0
0,0,0
0,0,0
-1,-1,-2
-3,-3,-6
-5,-5,-10
-6,-6,-12
-8,-8,-16
-8,-8,-16
-9,-9,-18
-8,-8,-16
-8,-8,-16
-6,-6,-12
-5,-5,-10
-4,-4,-8
-3,-3,-6
-1,-1,-2
0,0,0
1,1,2
2,2,4
2,2,4
3,3,6
3,3,6
3,3,6
2,2,4
1,1,2
0,0,0
-1,-1,-2
-2,-2,-4
-2,-2,-4
-1,-1,-2
0,0,0
2,2,4
3,3,6
4,4,8
4,4,8
4,4,8
2,2,4
0,0,0
-3,-3,-6
-5,-5,-10
-5,-5,-10
-5,-5,-10
-2,-2,-4
1,1,2
6,6,12
10,10,20
13,13,26
12,12,24
8,8,16
0,0,0
-13,-13,-26
-30,-30,-60
-51,-51,-102
-73,-73,-146
-94,-94,-188
-114,-114,-228
-130,-130,-260
-141,-141,-282
-146,-146,-292
-144,-144,-288
-136,-136,-272
-124,-124,-248
-108,-108,-216
-90,-90,-180
-71,-71,-142
-54,-54,-108
-39,-39,-78
-28,-28,-56
-20,-20,-40
-15,-15,-30
-12,-12,-24
-11,-11,-22
-9,-9,-18
-4,-4,-8
4,4,8
16,16,32
34,34,68
56,56,112
81,81,162
110,110,220
138,138,276
165,165,330
189,189,378
207,207,414
218,218,436
222,222,444
218,218,436
209,209,418
194,194,388
176,176,352
156,156,312
137,137,274
118,118,236
102,102,204
88,88,176
77,77,154
67,67,134
58,58,116
48,48,96
38,38,76
26,26,52
12,12,24
-4,-4,-8
-21,-21,-42
-38,-38,-76
-55,-55,-110
-69,-69,-138
-81,-81,-162
-89,-89,-178
-92,-92,-184
-92,-92,-184
-88,-88,-176
-81,-81,-162
-73,-73,-146
-64,-64,-128
-56,-56,-112
-50,-50,-100
-45,-45,-90
-43,-43,-86
-43,-43,-86
-43,-43,-86
-44,-44,-88
-44,-44,-88
-43,-43,-86
-40,-40,-80
-36,-36,-72
-31,-31,-62
-25,-25,-50
-20,-20,-40
-16,-16,-32
-13,-13,-26
-11,-11,-22
-10,-10,-20
-10,-10,-20
-10,-10,-20
-11,-11,-22
-12,-12,-24
-13,-13,-26
-15,-15,-30
-18,-18,-36
-23,-23,-46
-29,-29,-58
-37,-37,-74
-45,-45,-90
-53,-53,-106
-59,-59,-118
-63,-63,-126
-64,-64,-128
-62,-62,-124
-57,-57,-114
-50,-50,-100
-43,-43,-86
-37,-37,-74
-33,-33,-66
-31,-31,-62
-32,-32,-64
-33,-33,-66
-34,-34,-68
-34,-34,-68
-30,-30,-60
-22,-22,-44
-11,-11,-22
4,4,8
19,19,38
34,34,68
46,46,92
54,54,108
58,58,116
56,56,112
52,52,104
44,44,88
36,36,72
28,28,56
20,20,40
13,13,26
4,4,8
-7,-7,-14
-21,-21,-42
-38,-38,-76
-58,-58,-116
-77,-77,-154
-94,-94,-188
-104,-104,-208
-105,-105,-210
-95,-95,-190
-75,-75,-150
-48,-48,-96
-19,-19,-38
6,6,12
21,21,42
22,22,44
5,5,10
-26,-26,-52
-65,-65,-130
-103,-103,-206
-127,-127,-254
-123,-123,-246
-79,-79,-158
12,12,24
153,153,306
339,339,678
560,560,1120
799,799,1598
1037,1037,2074
1253,1253,2506
1428,1428,2856
1548,1548,3096
1606,1606,3212
1600,1600,3200
1536,1536,3072
1427,1427,2854
1286,1286,2572
1129,1129,2258
971,971,1942
822,822,1644
689,689,1378
571,571,1142
466,466,932
368,368,736
267,267,534
157,157,314
33,33,66
-108,-108,-216
-263,-263,-526
-428,-428,-856
-597,-597,-1194
-759,-759,-1518
-908,-908,-1816
-1038,-1038,-2076
-1142,-1142,-2284
-1221,-1221,-2442
-1275,-1275,-2550
-1307,-1307,-2614
-1320,-1320,-2640
-1320,-1320,-2640
-1309,-1309,-2618
-1290,-1290,-2580
-1264,-1264,-2528
-1232,-1232,-2464
-1193,-1193,-2386
-1145,-1145,-2290
-1087,-1087,-2174
-1020,-1020,-2040
-943,-943,-1886
-857,-857,-1714
-765,-765,-1530
-667,-667,-1334
-566,-566,-1132
-462,-462,-924
-355,-355,-710
-245,-245,-490
-134,-134,-268
-21,-21,-42
91,91,182
199,199,398
301,301,602
389,389,778
461,461,922
512,512,1024
539,539,1078
542,542,1084
523,523,1046
487,487,974
441,441,882
391,391,782
345,345,690
305,305,610
276,276,552
255,255,510
240,240,480
225,225,450
205,205,410
174,174,348
131,131,262
76,76,152
15,15,30
-46,-46,-92
-97,-97,-194
-131,-131,-262
-141,-141,-282
-127,-127,-254
-90,-90,-180
-41,-41,-82
9,9,18
45,45,90
53,53,106
21,21,42
-58,-58,-116
-182,-182,-364
-343,-343,-686
-528,-528,-1056
-720,-720,-1440
-898,-898,-1796
-1045,-1045,-2090
-1148,-1148,-2296
-1198,-1198,-2396
-1194,-1194,-2388
-1142,-1142,-2284
-1051,-1051,-2102
-934,-934,-1868
-805,-805,-1610
-674,-674,-1348
-551,-551,-1102
-439,-439,-878
-338,-338,-676
-248,-248,-496
-162,-162,-324
-79,-79,-158
6,6,12
91,91,182
177,177,354
261,261,522
339,339,678
410,410,820
472,472,944
529,529,1058
583,583,1166
641,641,1282
708,708,1416
789,789,1578
886,886,1772
1001,1001,2002
1128,1128,2256
1262,1262,2524
1392,1392,2784
1509,1509,3018
1600,1600,3200
1659,1659,3318
1679,1679,3358
1657,1657,3314
1593,1593,3186
1494,1494,2988
1364,1364,2728
1213,1213,2426
1049,1049,2098
882,882,1764
719,719,1438
564,564,1128
422,422,844
292,292,584
174,174,348
63,63,126
-47,-47,-94
-162,-162,-324
-288,-288,-576
-432,-432,-864
-597,-597,-1194
-786,-786,-1572
-997,-997,-1994
-1226,-1226,-2452
-1463,-1463,-2926
-1699,-1699,-3398
-1922,-1922,-3844
-2118,-2118,-4236
-2277,-2277,-4554
-2389,-2389,-4778
-2449,-2449,-4898
-2455,-2455,-4910
-2410,-2410,-4820
-2319,-2319,-4638
-2191,-2191,-4382
-2036,-2036,-4072
-1863,-1863,-3726
-1681,-1681,-3362
-1496,-1496,-2992
-1311,-1311,-2622
-1125,-1125,-2250
-938,-938,-1876
-745,-745,-1490
-543,-543,-1086
-327,-327,-654
-98,-98,-196
145,145,290
397,397,794
652,652,1304
902,902,1804
1138,1138,2276
1351,1351,2702
1533,1533,3066
1680,1680,3360
1788,1788,3576
1860,1860,3720
1900,1900,3800
1912,1912,3824
1906,1906,3812
1886,1886,3772
1858,1858,3716
1825,1825,3650
1786,1786,3572
1739,1739,3478
1677,1677,3354
1596,1596,3192
1489,1489,2978
1355,1355,2710
1193,1193,2386
1009,1009,2018
808,808,1616
603,603,1206
403,403,806
218,218,436
55,55,110
-84,-84,-168
-201,-201,-402
-304,-304,-608
-404,-404,-808
-511,-511,-1022
-637,-637,-1274
-788,-788,-1576
-966,-966,-1932
-1166,-1166,-2332
-1379,-1379,-2758
-1590,-1590,-3180
-1785,-1785,-3570
-1949,-1949,-3898
-2071,-2071,-4142
-2146,-2146,-4292
-2177,-2177,-4354
-2170,-2170,-4340
-2137,-2137,-4274
-2089,-2089,-4178
-2040,-2040,-4080
-1997,-1997,-3994
-1963,-1963,-3926
-1934,-1934,-3868
-1901,-1901,-3802
-1853,-1853,-3706
-1776,-1776,-3552
-1660,-1660,-3320
-1499,-1499,-2998
-1291,-1291,-2582
-1044,-1044,-2088
-767,-767,-1534
-477,-477,-954
-187,-187,-374
90,90,180
343,343,686
572,572,1144
780,780,1560
974,974,1948
1165,1165,2330
1365,1365,2730
1583,1583,3166
1822,1822,3644
2082,2082,4164
2355,2355,4710
2628,2628,5256
2884,2884,5768
3108,3108,6216
3284,3284,6568
3400,3400,6800
3449,3449,6898
3431,3431,6862
3351,3351,6702
3217,3217,6434
3039,3039,6078
2831,2831,5662
2604,2604,5208
2366,2366,4732
2125,2125,4250
1884,1884,3768
1643,1643,3286
1401,1401,2802
1154,1154,2308
900,900,1800
635,635,1270
355,355,710
61,61,122
-247,-247,-494
-568,-568,-1136
-898,-898,-1796
-1231,-1231,-2462
-1559,-1559,-3118
-1874,-1874,-3748
-2166,-2166,-4332
-2427,-2427,-4854
-2647,-2647,-5294
-2818,-2818,-5636
-2936,-2936,-5872
-2999,-2999,-5998
-3005,-3005,-6010
-2960,-2960,-5920
-2868,-2868,-5736
-2739,-2739,-5478
-2579,-2579,-5158
-2399,-2399,-4798
-2203,-2203,-4406
-1998,-1998,-3996
-1786,-1786,-3572
-1567,-1567,-3134
-1339,-1339,-2678
-1101,-1101,-2202
-851,-851,-1702
-587,-587,-1174
-311,-311,-622
-26,-26,-52
261,261,522
544,544,1088
812,812,1624
1057,1057,2114
1270,1270,2540
1447,1447,2894
1583,1583,3166
1679,1679,3358
1739,1739,3478
1767,1767,3534
1769,1769,3538
1753,1753,3506
1723,1723,3446
1681,1681,3362
1630,1630,3260
1566,1566,3132
1487,1487,2974
1389,1389,2778
1269,1269,2538
1125,1125,2250
959,959,1918
776,776,1552
583,583,1166
390,390,780
205,205,410
38,38,76
-106,-106,-212
-223,-223,-446
-315,-315,-630
-388,-388,-776
-451,-451,-902
-513,-513,-1026
-585,-585,-1170
-673,-673,-1346
-782,-782,-1564
-911,-911,-1822
-1053,-1053,-2106
-1200,-1200,-2400
-1338,-1338,-2676
-1456,-1456,-2912
-1543,-1543,-3086
-1590,-1590,-3180
-1594,-1594,-3188
-1557,-1557,-3114
-1486,-1486,-2972
-1389,-1389,-2778
-1277,-1277,-2554
-1159,-1159,-2318
-1045,-1045,-2090
-938,-938,-1876
-837,-837,-1674
-741,-741,-1482
-642,-642,-1284
-535,-535,-1070
-411,-411,-822
-269,-269,-538
-107,-107,-214
72,72,144
259,259,518
445,445,890
621,621,1242
778,778,1556
910,910,1820
1016,1016,2032
1101,1101,2202
1171,1171,2342
1239,1239,2478
1317,1317,2634
1414,1414,2828
1537,1537,3074
1686,1686,3372
1855,1855,3710
2030,2030,4060
2193,2193,4386
2322,2322,4644
2397,2397,4794
2399,2399,4798
2317,2317,4634
2148,2148,4296
1899,1899,3798
1585,1585,3170
1228,1228,2456
853,853,1706
486,486,972
148,148,296
-145,-145,-290
-387,-387,-774
-582,-582,-1164
-738,-738,-1476
-873,-873,-1746
-1003,-1003,-2006
-1146,-1146,-2292
-1312,-1312,-2624
-1506,-1506,-3012
-1724,-1724,-3448
-1956,-1956,-3912
-2186,-2186,-4372
-2397,-2397,-4794
-2571,-2571,-5142
-2697,-2697,-5394
-2770,-2770,-5540
-2790,-2790,-5580
-2767,-2767,-5534
-2713,-2713,-5426
-2643,-2643,-5286
-2570,-2570,-5140
-2504,-2504,-5008
-2448,-2448,-4896
-2397,-2397,-4794
-2340,-2340,-4680
-2264,-2264,-4528
-2153,-2153,-4306
-1990,-1990,-3980
-1768,-1768,-3536
-1484,-1484,-2968
-1141,-1141,-2282
-752,-752,-1504
-333,-333,-666
97,97,194
521,521,1042
923,923,1846
1295,1295,2590
1633,1633,3266
1940,1940,3880
2222,2222,4444
2489,2489,4978
2747,2747,5494
3003,3003,6006
3257,3257,6514
3505,3505,7010
3737,3737,7474
3941,3941,7882
4105,4105,8210
4215,4215,8430
4261,4261,8522
4239,4239,8478
4148,4148,8296
3993,3993,7986
3781,3781,7562
3524,3524,7048
3234,3234,6468
2922,2922,5844
2599,2599,5198
2271,2271,4542
1942,1942,3884
1615,1615,3230
1288,1288,2576
961,961,1922
629,629,1258
290,290,580
-60,-60,-120
-420,-420,-840
-793,-793,-1586
-1177,-1177,-2354
-1568,-1568,-3136
-1960,-1960,-3920
-2346,-2346,-4692
-2716,-2716,-5432
-3059,-3059,-6118
-3362,-3362,-6724
-3613,-3613,-7226
-3804,-3804,-7608
-3926,-3926,-7852
-3975,-3975,-7950
-3952,-3952,-7904
-3862,-3862,-7724
-3713,-3713,-7426
-3515,-3515,-7030
-3280,-3280,-6560
-3018,-3018,-6036
-2737,-2737,-5474
-2445,-2445,-4890
-2144,-2144,-4288
-1834,-1834,-3668
-1513,-1513,-3026
-1180,-1180,-2360
-835,-835,-1670
-479,-479,-958
-117,-117,-234
245,245,490
595,595,1190
925,925,1850
1226,1226,2452
1492,1492,2984
1719,1719,3438
1912,1912,3824
2076,2076,4152
2219,2219,4438
2353,2353,4706
2486,2486,4972
2623,2623,5246
2765,2765,5530
2907,2907,5814
3038,3038,6076
3145,3145,6290
3211,3211,6422
3222,3222,6444
3166,3166,6332
3039,3039,6078
2842,2842,5684
2583,2583,5166
2276,2276,4552
1940,1940,3880
1595,1595,3190
1257,1257,2514
940,940,1880
651,651,1302
390,390,780
154,154,308
-67,-67,-134
-286,-286,-572
-514,-514,-1028
-757,-757,-1514
-1021,-1021,-2042
-1303,-1303,-2606
-1596,-1596,-3192
-1888,-1888,-3776
-2165,-2165,-4330
-2414,-2414,-4828
-2623,-2623,-5246
-2783,-2783,-5566
-2891,-2891,-5782
-2949,-2949,-5898
-2962,-2962,-5924
-2940,-2940,-5880
-2893,-2893,-5786
-2830,-2830,-5660
-2757,-2757,-5514
-2679,-2679,-5358
-2594,-2594,-5188
-2500,-2500,-5000
-2389,-2389,-4778
-2254,-2254,-4508
-2088,-2088,-4176
-1886,-1886,-3772
-1646,-1646,-3292
-1370,-1370,-2740
-1064,-1064,-2128
-736,-736,-1472
-398,-398,-796
-60,-60,-120
267,267,534
574,574,1148
859,859,1718
1119,1119,2238
1358,1358,2716
1581,1581,3162
1796,1796,3592
2007,2007,4014
2219,2219,4438
2434,2434,4868
2647,2647,5294
2851,2851,5702
3034,3034,6068
3182,3182,6364
3279,3279,6558
3312,3312,6624
3272,3272,6544
3155,3155,6310
2962,2962,5924
2702,2702,5404
2389,2389,4778
2039,2039,4078
1671,1671,3342
1302,1302,2604
946,946,1892
611,611,1222
301,301,602
13,13,26
-260,-260,-520
-527,-527,-1054
-795,-795,-1590
-1072,-1072,-2144
-1361,-1361,-2722
-1657,-1657,-3314
-1955,-1955,-3910
-2244,-2244,-4488
-2512,-2512,-5024
-2746,-2746,-5492
-2937,-2937,-5874
-3081,-3081,-6162
-3177,-3177,-6354
-3229,-3229,-6458
-3243,-3243,-6486
-3230,-3230,-6460
-3198,-3198,-6396
-3153,-3153,-6306
-3098,-3098,-6196
-3030,-3030,-6060
-2944,-2944,-5888
-2830,-2830,-5660
-2679,-2679,-5358
-2480,-2480,-4960
-2229,-2229,-4458
-1924,-1924,-3848
-1567,-1567,-3134
-1167,-1167,-2334
-735,-735,-1470
-286,-286,-572
166,166,332
606,606,1212
1024,1024,2048
1413,1413,2826
1769,1769,3538
2091,2091,4182
2382,2382,4764
2645,2645,5290
2884,2884,5768
3103,3103,6206
3303,3303,6606
3488,3488,6976
3656,3656,7312
3807,3807,7614
3939,3939,7878
4051,4051,8102
4138,4138,8276
4198,4198,8396
4225,4225,8450
4216,4216,8432
4166,4166,8332
4068,4068,8136
3920,3920,7840
3719,3719,7438
3466,3466,6932
3162,3162,6324
2814,2814,5628
2429,2429,4858
2017,2017,4034
1588,1588,3176
1151,1151,2302
714,714,1428
279,279,558
-151,-151,-302
-577,-577,-1154
-1003,-1003,-2006
-1432,-1432,-2864
-1865,-1865,-3730
-2302,-2302,-4604
-2737,-2737,-5474
-3161,-3161,-6322
-3562,-3562,-7124
-3924,-3924,-7848
-4234,-4234,-8468
-4477,-4477,-8954
-4644,-4644,-9288
-4730,-4730,-9460
-4735,-4735,-9470
-4666,-4666,-9332
-4532,-4532,-9064
-4347,-4347,-8694
-4123,-4123,-8246
-3872,-3872,-7744
-3601,-3601,-7202
-3316,-3316,-6632
-3016,-3016,-6032
-2701,-2701,-5402
-2366,-2366,-4732
-2008,-2008,-4016
-1627,-1627,-3254
-1225,-1225,-2450
-807,-807,-1614
-382,-382,-764
38,38,76
443,443,886
825,825,1650
1178,1178,2356
1501,1501,3002
1800,1800,3600
2080,2080,4160
2353,2353,4706
2627,2627,5254
2910,2910,5820
3202,3202,6404
3500,3500,7000
3791,3791,7582
4060,4060,8120
4287,4287,8574
4450,4450,8900
4533,4533,9066
4522,4522,9044
4413,4413,8826
4209,4209,8418
3923,3923,7846
3572,3572,7144
3178,3178,6356
2764,2764,5528
2348,2348,4696
1945,1945,3890
1563,1563,3126
1201,1201,2402
854,854,1708
512,512,1024
164,164,328
-201,-201,-402
-589,-589,-1178
-1000,-1000,-2000
-1428,-1428,-2856
-1865,-1865,-3730
-2294,-2294,-4588
-2701,-2701,-5402
-3071,-3071,-6142
-3391,-3391,-6782
-3653,-3653,-7306
-3856,-3856,-7712
-4000,-4000,-8000
-4092,-4092,-8184
-4140,-4140,-8280
-4152,-4152,-8304
-4135,-4135,-8270
-4093,-4093,-8186
-4029,-4029,-8058
-3939,-3939,-7878
-3821,-3821,-7642
-3668,-3668,-7336
-3474,-3474,-6948
-3236,-3236,-6472
-2949,-2949,-5898
-2615,-2615,-5230
-2237,-2237,-4474
-1822,-1822,-3644
-1377,-1377,-2754
-915,-915,-1830
-445,-445,-890
20,20,40
471,471,942
900,900,1800
1300,1300,2600
1670,1670,3340
2009,2009,4018
2320,2320,4640
2607,2607,5214
2877,2877,5754
3134,3134,6268
3383,3383,6766
3623,3623,7246
3851,3851,7702
4061,4061,8122
4243,4243,8486
4382,4382,8764
4465,4465,8930
4479,4479,8958
4411,4411,8822
4257,4257,8514
4016,4016,8032
3694,3694,7388
3302,3302,6604
2855,2855,5710
2372,2372,4744
1869,1869,3738
1361,1361,2722
861,861,1722
375,375,750
-94,-94,-188
-547,-547,-1094
-989,-989,-1978
-1420,-1420,-2840
-1845,-1845,-3690
-2262,-2262,-4524
-2667,-2667,-5334
-3054,-3054,-6108
-3413,-3413,-6826
-3735,-3735,-7470
-4012,-4012,-8024
-4238,-4238,-8476
-4409,-4409,-8818
-4527,-4527,-9054
-4595,-4595,-9190
-4618,-4618,-9236
-4600,-4600,-9200
-4547,-4547,-9094
-4459,-4459,-8918
-4336,-4336,-8672
-4173,-4173,-8346
-3967,-3967,-7934
-3711,-3711,-7422
-3401,-3401,-6802
-3034,-3034,-6068
-2613,-2613,-5226
-2142,-2142,-4284
-1632,-1632,-3264
-1094,-1094,-2188
-543,-543,-1086
9,9,18
548,548,1096
1065,1065,2130
1552,1552,3104
2007,2007,4014
2427,2427,4854
2816,2816,5632
3174,3174,6348
3504,3504,7008
3808,3808,7616
4087,4087,8174
4338,4338,8676
4561,4561,9122
4749,4749,9498
4898,4898,9796
5002,5002,10004
5056,5056,10112
5055,5055,10110
4995,4995,9990
4874,4874,9748
4692,4692,9384
4450,4450,8900
4154,4154,8308
3807,3807,7614
3419,3419,6838
2996,2996,5992
2549,2549,5098
2085,2085,4170
1611,1611,3222
1134,1134,2268
657,657,1314
181,181,362
-292,-292,-584
-762,-762,-1524
-1231,-1231,-2462
-1697,-1697,-3394
-2157,-2157,-4314
-2608,-2608,-5216
-3042,-3042,-6084
-3450,-3450,-6900
-3824,-3824,-7648
-4154,-4154,-8308
-4431,-4431,-8862
-4648,-4648,-9296
-4803,-4803,-9606
-4895,-4895,-9790
-4924,-4924,-9848
-4897,-4897,-9794
-4819,-4819,-9638
-4696,-4696,-9392
-4534,-4534,-9068
-4337,-4337,-8674
-4109,-4109,-8218
-3849,-3849,-7698
-3558,-3558,-7116
-3234,-3234,-6468
-2876,-2876,-5752
-2483,-2483,-4966
-2058,-2058,-4116
-1605,-1605,-3210
-1129,-1129,-2258
-640,-640,-1280
-149,-149,-298
336,336,672
802,802,1604
1243,1243,2486
1653,1653,3306
2028,2028,4056
2369,2369,4738
2680,2680,5360
2966,2966,5932
3232,3232,6464
3482,3482,6964
3720,3720,7440
3945,3945,7890
4153,4153,8306
4337,4337,8674
4486,4486,8972
4589,4589,9178
4635,4635,9270
4613,4613,9226
4516,4516,9032
4342,4342,8684
4093,4093,8186
3776,3776,7552
3400,3400,6800
2979,2979,5958
2525,2525,5050
2053,2053,4106
1572,1572,3144
1092,1092,2184
619,619,1238
154,154,308
-300,-300,-600
-743,-743,-1486
-1176,-1176,-2352
-1596,-1596,-3192
-2001,-2001,-4002
-2386,-2386,-4772
-2745,-2745,-5490
-3073,-3073,-6146
-3363,-3363,-6726
-3613,-3613,-7226
-3818,-3818,-7636
-3979,-3979,-7958
-4096,-4096,-8192
-4171,-4171,-8342
-4208,-4208,-8416
-4209,-4209,-8418
-4174,-4174,-8348
-4104,-4104,-8208
-3997,-3997,-7994
-3851,-3851,-7702
-3663,-3663,-7326
-3431,-3431,-6862
-3153,-3153,-6306
-2830,-2830,-5660
-2466,-2466,-4932
-2064,-2064,-4128
-1634,-1634,-3268
-1182,-1182,-2364
-720,-720,-1440
-256,-256,-512
200,200,400
642,642,1284
1063,1063,2126
1461,1461,2922
1832,1832,3664
2177,2177,4354
2496,2496,4992
2790,2790,5580
3059,3059,6118
3305,3305,6610
3528,3528,7056
3726,3726,7452
3897,3897,7794
4038,4038,8076
4145,4145,8290
4212,4212,8424
4235,4235,8470
4210,4210,8420
4135,4135,8270
4007,4007,8014
3827,3827,7654
3600,3600,7200
3329,3329,6658
3022,3022,6044
2684,2684,5368
2323,2323,4646
1944,1944,3888
1553,1553,3106
1153,1153,2306
744,744,1488
330,330,660
-92,-92,-184
-518,-518,-1036
-948,-948,-1896
-1377,-1377,-2754
-1800,-1800,-3600
-2210,-2210,-4420
-2599,-2599,-5198
-2958,-2958,-5916
-3279,-3279,-6558
-3556,-3556,-7112
-3785,-3785,-7570
-3963,-3963,-7926
-4089,-4089,-8178
-4166,-4166,-8332
-4196,-4196,-8392
-4184,-4184,-8368
-4131,-4131,-8262
-4042,-4042,-8084
-3917,-3917,-7834
-3759,-3759,-7518
-3567,-3567,-7134
-3343,-3343,-6686
-3085,-3085,-6170
-2796,-2796,-5592
-2476,-2476,-4952
-2128,-2128,-4256
-1755,-1755,-3510
-1360,-1360,-2720
-948,-948,-1896
-522,-522,-1044
-86,-86,-172
355,355,710
798,798,1596
1241,1241,2482
1679,1679,3358
2110,2110,4220
2530,2530,5060
2935,2935,5870
3320,3320,6640
3681,3681,7362
4011,4011,8022
4303,4303,8606
4551,4551,9102
4747,4747,9494
4883,4883,9766
4953,4953,9906
4953,4953,9906
4878,4878,9756
4729,4729,9458
4509,4509,9018
4221,4221,8442
3877,3877,7754
3486,3486,6972
3062,3062,6124
2615,2615,5230
2160,2160,4320
1703,1703,3406
1253,1253,2506
812,812,1624
381,381,762
-44,-44,-88
-466,-466,-932
-889,-889,-1778
-1316,-1316,-2632
-1748,-1748,-3496
-2181,-2181,-4362
-2610,-2610,-5220
-3028,-3028,-6056
-3423,-3423,-6846
-3787,-3787,-7574
-4109,-4109,-8218
-4383,-4383,-8766
-4603,-4603,-9206
-4768,-4768,-9536
-4879,-4879,-9758
-4938,-4938,-9876
-4949,-4949,-9898
-4914,-4914,-9828
-4835,-4835,-9670
-4712,-4712,-9424
-4544,-4544,-9088
-4329,-4329,-8658
-4062,-4062,-8124
-3741,-3741,-7482
-3366,-3366,-6732
-2940,-2940,-5880
-2467,-2467,-4934
-1958,-1958,-3916
-1423,-1423,-2846
-876,-876,-1752
-330,-330,-660
202,202,404
711,711,1422
1188,1188,2376
1631,1631,3262
2038,2038,4076
2413,2413,4826
2758,2758,5516
3077,3077,6154
3372,3372,6744
3643,3643,7286
3886,3886,7772
4098,4098,8196
4271,4271,8542
4398,4398,8796
4470,4470,8940
4483,4483,8966
4434,4434,8868
4321,4321,8642
4150,4150,8300
3927,3927,7854
3661,3661,7322
3362,3362,6724
3040,3040,6080
2702,2702,5404
2356,2356,4712
2003,2003,4006
1643,1643,3286
1276,1276,2552
899,899,1798
509,509,1018
104,104,208
-314,-314,-628
-741,-741,-1482
-1172,-1172,-2344
